,n1,n2,p-values
167,89.0,7.0,0.025315538649425755
168,95.0,1.0,0.01585380811188761
169,93.0,3.0,0.4024957544838323
170,95.0,1.0,0.01856929120610352
171,95.0,1.0,0.017236647410695694
172,95.0,1.0,0.40225022492012796
173,95.0,1.0,0.0006815132055564559
174,95.0,1.0,0.0010057057324022445
175,95.0,1.0,0.013079451215855372
176,1.0,95.0,0.3626191999073225
177,95.0,1.0,0.41750627406551766
178,93.0,3.0,0.3364733413436507
179,95.0,1.0,0.0010099520694213445
180,95.0,1.0,0.0010503118955597856
181,95.0,1.0,0.4157905088784359
182,94.0,2.0,0.27957019576435327
183,95.0,1.0,0.37617687035868397
184,95.0,1.0,0.3801054718490786
185,95.0,1.0,0.015064585015311745
186,95.0,1.0,0.1294693259018832
187,1.0,95.0,0.29267254268022136
188,94.0,2.0,0.11903327165072558
189,95.0,1.0,0.0008619740424708742
190,95.0,1.0,0.0006612193711928765
191,1.0,95.0,0.36055439879635875
192,95.0,1.0,0.13155948495173836
193,92.0,4.0,0.0580375355156612
194,94.0,2.0,0.13559406713361444
195,95.0,1.0,0.11939460805682317
196,95.0,1.0,0.019232019586294787
197,95.0,1.0,0.0197590895795137
198,95.0,1.0,0.016922228819294272
199,1.0,95.0,0.35503876742941043
200,95.0,1.0,0.3644454159025793
201,95.0,1.0,0.015420697468426546
202,1.0,95.0,0.39361809950863735
203,95.0,1.0,0.40781725144480424
204,95.0,1.0,0.016304271263538214
205,1.0,95.0,0.3928872656286486
206,95.0,1.0,0.11553759764507077
207,94.0,2.0,0.40046623227897005
208,1.0,95.0,0.37911577084431713
209,95.0,1.0,0.1401752201242234
210,94.0,2.0,0.2403955001988764
211,1.0,95.0,0.32948726780747384
212,1.0,95.0,0.40805782663657414
213,1.0,95.0,0.3124206066416967
214,94.0,2.0,0.2597934222589323
215,95.0,1.0,0.0005681075844522783
216,1.0,95.0,0.28354865957858033
217,95.0,1.0,0.015413601230134705
218,95.0,1.0,0.14239353991848136
219,1.0,95.0,0.3470630111729993
220,1.0,95.0,0.30735110718252745
221,95.0,1.0,0.4255759175595567
222,1.0,95.0,0.21524595887122439
223,95.0,1.0,0.1084760630450265
224,95.0,1.0,0.0008929080097863512
225,90.0,6.0,0.047507655008590735
226,95.0,1.0,0.014040328502648797
227,84.0,12.0,0.15076257069912458
228,1.0,95.0,0.3298341100042481
229,1.0,95.0,0.3371219965445985
230,95.0,1.0,0.000947712055909605
231,95.0,1.0,0.11924000911859889
232,94.0,2.0,0.24656418467108798
233,95.0,1.0,0.3779881310034571
234,92.0,4.0,0.31989018020781834
235,95.0,1.0,0.40549933193637844
236,95.0,1.0,0.0010726830524618093
237,94.0,2.0,0.2403955001988764
238,95.0,1.0,0.015064585015311745
239,93.0,3.0,0.3389329610370412
240,95.0,1.0,0.1253646342493231
241,93.0,3.0,0.4199395187512238
242,1.0,95.0,0.27826842351584447
243,1.0,95.0,0.07878603249167226
244,1.0,95.0,0.3041202358696108
245,95.0,1.0,0.0006223485926928446
246,94.0,2.0,0.11961113157885361
247,95.0,1.0,0.0008411283884686987
248,95.0,1.0,0.011891004992581698
249,95.0,1.0,0.01585380811188761
250,95.0,1.0,0.4215348415487271
251,95.0,1.0,0.014374532888714106
252,95.0,1.0,0.014040328502648797
253,94.0,2.0,0.23664802722205192
254,1.0,95.0,0.32986236763268806
255,95.0,1.0,0.014563281436254504
256,93.0,3.0,0.4282051167945099
257,95.0,1.0,0.11364554914311431
258,94.0,2.0,0.24356426185976887
259,95.0,1.0,0.11364554914311431
260,95.0,1.0,0.0006037409931163745
261,95.0,1.0,0.0009199218434164927
262,1.0,95.0,0.44783645270558187
263,95.0,1.0,0.014040328502648797
264,95.0,1.0,1.445225889261337e-05
265,95.0,1.0,0.0008281465797783084
266,94.0,2.0,0.10585927440029613
267,95.0,1.0,0.02198555787429195
268,94.0,2.0,0.10911459028651493
269,95.0,1.0,0.12219981315446815
270,95.0,1.0,0.11364554914311431
271,95.0,1.0,0.12438151143658721
272,95.0,1.0,0.0007460207322604576
273,95.0,1.0,0.0006612193711928765
274,95.0,1.0,0.015064585015311745
275,95.0,1.0,0.3512755778444199
276,1.0,95.0,0.2874429450820138
277,95.0,1.0,0.013392914686605225
278,95.0,1.0,0.014040328502648797
279,1.0,95.0,0.27826842351584447
280,1.0,95.0,0.34978804843889333
281,89.0,7.0,0.3889941542061479
282,95.0,1.0,0.1265880152441175
283,95.0,1.0,0.0010726830524618093
284,1.0,95.0,0.2747128063112112
285,95.0,1.0,0.11745390023454833
286,95.0,1.0,0.10962977383044176
287,1.0,95.0,0.3438046392844206
288,95.0,1.0,0.08355038795360076
289,94.0,2.0,0.1284636223126338
290,1.0,95.0,0.34978804843889333
291,1.0,95.0,0.4398086877781234
292,94.0,2.0,0.26646289450552807
293,95.0,1.0,0.0008666501590393035
294,95.0,1.0,0.01855385588060413
295,95.0,1.0,0.015917632043595368
296,95.0,1.0,0.014563281436254504
297,95.0,1.0,0.014563281436254504
298,1.0,95.0,0.36055439879635875
299,95.0,1.0,0.0157843803149227
300,88.0,8.0,0.24212539158246227
301,1.0,95.0,0.07744782588970106
302,1.0,95.0,0.19871373821011723
303,95.0,1.0,0.01982179466996233
304,95.0,1.0,0.11791079959268669
305,94.0,2.0,0.20726356422934938
306,1.0,95.0,0.348945372700504
307,95.0,1.0,0.0006037409931163745
308,95.0,1.0,0.10106711591100281
309,95.0,1.0,0.015420697468426546
310,95.0,1.0,0.0007460207322604576
311,95.0,1.0,0.11364554914311431
312,95.0,1.0,0.014715907905954232
313,95.0,1.0,0.015064585015311745
314,1.0,95.0,0.35667378653096093
315,95.0,1.0,0.02084833164008731
316,95.0,1.0,0.12219981315446815
317,94.0,2.0,0.10407424352052391
318,94.0,2.0,0.2566668981322207
319,1.0,95.0,0.3591737720832894
320,95.0,1.0,0.001099058558752313
321,95.0,1.0,0.014715907905954232
322,94.0,2.0,0.26350205846985275
323,1.0,95.0,0.3083934895268179
324,94.0,2.0,0.11746130226449586
325,93.0,3.0,0.08470883010916946
326,95.0,1.0,0.013392914686605225
327,1.0,95.0,0.27826842351584447
328,95.0,1.0,0.01816777671006275
329,1.0,95.0,0.24574460720829455
330,95.0,1.0,0.1348397039185517
331,95.0,1.0,0.15642472661587425
332,94.0,2.0,0.2372526465536755
333,95.0,1.0,0.013713165069733073
334,1.0,95.0,0.26693044800679533
335,1.0,95.0,0.33274081257948485
336,95.0,1.0,0.1265880152441175
337,95.0,1.0,0.020297801349761585
338,1.0,95.0,0.31826569418314926
339,95.0,1.0,0.10106711591100281
340,1.0,95.0,0.3591737720832894
341,94.0,2.0,0.4391814066307617
342,1.0,95.0,0.29224184551298893
343,95.0,1.0,0.13107544085654332
344,94.0,2.0,0.28357196273458285
345,95.0,1.0,0.0007922158802349823
346,95.0,1.0,0.01498348164045371
347,95.0,1.0,0.000947712055909605
348,1.0,95.0,0.34443415762101226
349,1.0,95.0,0.34927017030596974
350,1.0,95.0,0.44382169836662544
351,1.0,95.0,0.33274081257948485
352,95.0,1.0,0.12219981315446815
353,95.0,1.0,0.0008666501590393035
354,95.0,1.0,0.0007460207322604576
355,1.0,95.0,0.31115089365094817
356,95.0,1.0,0.1328099579714006
357,95.0,1.0,0.015413601230134705
358,1.0,95.0,0.09608469371185191
359,89.0,7.0,0.26063637866545913
360,95.0,1.0,0.013079451215855372
361,87.0,9.0,0.20629483473364818
362,1.0,95.0,0.29784925735124307
363,95.0,1.0,0.09983252802072984
364,94.0,2.0,0.11903327165072558
365,1.0,95.0,0.25287256609744163
366,95.0,1.0,0.11553759764507077
367,95.0,1.0,0.36055439879635875
368,95.0,1.0,0.11791079959268669
369,95.0,1.0,0.011609645167087318
370,95.0,1.0,0.013079451215855372
371,95.0,1.0,0.0008411283884686987
372,1.0,95.0,0.33744070425830275
373,1.0,95.0,0.36360065410068754
374,95.0,1.0,0.01982179466996233
375,95.0,1.0,0.09438818878506888
376,1.0,95.0,0.35280397869710634
377,1.0,95.0,0.3450983636303338
378,95.0,1.0,0.015064585015311745
379,95.0,1.0,0.009567795089462771
380,95.0,1.0,0.015420697468426546
381,95.0,1.0,0.15191827031518013
382,1.0,95.0,0.10091306130018135
383,1.0,95.0,0.08972872029862594
384,95.0,1.0,0.015064585015311745
385,95.0,1.0,0.11553759764507077
386,95.0,1.0,0.12135986961920359
387,94.0,2.0,0.27323246776738824
388,95.0,1.0,0.11580345426487032
389,95.0,1.0,0.019421374607990573
390,89.0,7.0,0.25738760772130115
391,95.0,1.0,0.018212101420147425
392,95.0,1.0,0.11553759764507077
393,94.0,2.0,0.10057522515735862
394,95.0,1.0,0.4134905886066206
395,95.0,1.0,0.021608654574682206
396,94.0,2.0,0.11533676061470832
397,95.0,1.0,0.0006612193711928765
398,95.0,1.0,0.017236647410695694
399,1.0,95.0,0.40634715925605974
400,95.0,1.0,0.10279382039375401
401,1.0,95.0,0.39095471458052833
402,95.0,1.0,0.12135986961920359
403,94.0,2.0,0.10766821529305148
404,95.0,1.0,0.0010503118955597856
405,93.0,3.0,0.1602584753197523
406,95.0,1.0,0.11177760103706769
407,95.0,1.0,0.10993359717993506
408,95.0,1.0,0.016922228819294272
409,1.0,95.0,0.34354827797418697
410,1.0,95.0,0.28769839410657677
411,1.0,95.0,0.3154955263671387
412,95.0,1.0,0.12438151143658721
413,1.0,95.0,0.3192539345885197
414,92.0,4.0,0.4379783418286734
415,94.0,2.0,0.017158807488153117
416,1.0,95.0,0.21460767473932263
417,1.0,95.0,0.2537852079405487
418,1.0,95.0,0.3218541196991168
419,94.0,2.0,0.04792561068549839
420,95.0,1.0,0.01615577040918526
421,1.0,95.0,0.12655771644121305
422,95.0,1.0,0.0015003100022986068
423,95.0,1.0,0.4500635093597885
424,94.0,2.0,0.046972821469717006
425,95.0,1.0,0.0008411283884686987
426,95.0,1.0,0.0005027775892963357
427,95.0,1.0,0.01585380811188761
428,95.0,1.0,0.1056372715194801
429,92.0,4.0,0.06137162165038176
430,94.0,2.0,0.05697756542221565
431,94.0,2.0,0.3024130271973909
432,95.0,1.0,0.4500635093597885
433,95.0,1.0,2.143602400397242e-05
434,95.0,1.0,0.11745390023454833
435,94.0,2.0,0.24675884476197568
436,1.0,95.0,0.2742902129093685
437,94.0,2.0,0.04511566036128106
438,92.0,4.0,0.12895110100793306
439,95.0,1.0,0.1274044203081866
440,95.0,1.0,0.11166297205143044
441,95.0,1.0,0.0157843803149227
442,1.0,95.0,0.3450983636303338
443,1.0,95.0,0.42132741342946
444,94.0,2.0,0.24675884476197568
445,1.0,95.0,0.21605438907768554
446,95.0,1.0,0.012241128737621154
447,95.0,1.0,0.1465576528843045
448,94.0,2.0,0.26339571690890295
449,95.0,1.0,0.013713165069733073
450,95.0,1.0,0.011609645167087318
451,95.0,1.0,0.0006415030072894615
452,95.0,1.0,0.1379924872683237
453,95.0,1.0,0.022554617580845662
454,1.0,95.0,0.40425656193024334
455,95.0,1.0,0.12219981315446815
456,95.0,1.0,0.001200419496049201
457,94.0,2.0,0.2698352380144741
458,95.0,1.0,0.013392914686605225
459,95.0,1.0,0.11553759764507077
460,95.0,1.0,0.010801510944940095
461,95.0,1.0,0.0009333515562059308
462,93.0,3.0,0.1388763587090326
463,1.0,95.0,0.48324371619739226
464,2.0,94.0,0.45300099535059524
465,1.0,95.0,0.35503876742941043
466,95.0,1.0,0.0157843803149227
467,95.0,1.0,0.014040328502648797
468,95.0,1.0,0.1328099579714006
469,1.0,95.0,0.3158308976519289
470,1.0,95.0,0.2637421960926887
471,95.0,1.0,0.0006612193711928765
472,94.0,2.0,0.12101418183312024
473,95.0,1.0,0.0008281465797783084
474,95.0,1.0,0.1288193262811912
475,95.0,1.0,0.0005184015243572933
476,95.0,1.0,0.0006815132055564559
477,95.0,1.0,0.10454365469082111
478,95.0,1.0,0.39361809950863735
479,95.0,1.0,0.1274044203081866
480,95.0,1.0,0.1379924872683237
481,95.0,1.0,0.4015244816759569
482,95.0,1.0,0.1379924872683237
483,95.0,1.0,0.0007955099549662645
484,95.0,1.0,0.11553759764507077
485,1.0,95.0,0.2676583410576143
486,1.0,95.0,0.3883131389045293
487,95.0,1.0,0.1294693259018832
488,95.0,1.0,0.11177760103706769
489,94.0,2.0,0.12178626753828475
490,95.0,1.0,0.4118013442925613
491,1.0,95.0,0.30228513497522547
492,1.0,95.0,0.3146978801776109
493,95.0,1.0,0.10279382039375401
494,94.0,2.0,0.2532250942949824
495,95.0,1.0,0.11939460805682317
496,95.0,1.0,0.12004291333449624
497,95.0,1.0,0.0993633722308005
498,95.0,1.0,0.015064585015311745
499,95.0,1.0,0.441857661410626
500,1.0,95.0,0.27028175064683
501,95.0,1.0,0.01982179466996233
502,1.0,95.0,0.4134772495497075
503,95.0,1.0,0.0006815132055564559
504,1.0,95.0,0.33348610502782383
505,1.0,95.0,0.31478632360059033
506,95.0,1.0,0.011334351973354678
507,92.0,4.0,0.0879168231284686
508,95.0,1.0,0.0007336646519196201
509,93.0,3.0,0.4006044541561657
510,95.0,1.0,0.013079451215855372
511,92.0,4.0,0.06691111956823309
512,1.0,95.0,0.4598870409268508
513,95.0,1.0,0.013392914686605225
514,92.0,4.0,0.06734999728762708
515,94.0,2.0,0.2499113828138922
516,95.0,1.0,0.000947712055909605
517,95.0,1.0,0.10993359717993506
518,1.0,95.0,0.3857717609858855
519,1.0,95.0,0.3197662160821534
520,95.0,1.0,0.11745390023454833
521,95.0,1.0,0.1253646342493231
522,94.0,2.0,0.2564965543168606
523,94.0,2.0,0.12178626753828475
524,95.0,1.0,0.09983252802072984
525,95.0,1.0,0.016304271263538214
526,95.0,1.0,0.0009199218434164927
527,95.0,1.0,0.13080322959803137
528,95.0,1.0,0.13367502817884247
529,95.0,1.0,0.3779881310034571
530,1.0,95.0,0.3298341100042481
531,94.0,2.0,0.10766821529305148
532,95.0,1.0,0.10811337905956392
533,95.0,1.0,0.11372085444931868
534,1.0,95.0,0.39361809950863735
535,95.0,1.0,0.12135986961920359
536,1.0,95.0,0.23691032167426845
537,95.0,1.0,0.13155948495173836
538,94.0,2.0,0.10766821529305148
539,94.0,2.0,0.23993224698736332
540,92.0,4.0,0.44185267369614073
541,95.0,1.0,0.0005344891195359993
542,1.0,95.0,0.381871944402701
543,1.0,95.0,0.480066023722032
544,94.0,2.0,0.12101418183312024
545,95.0,1.0,0.14034767002966075
546,95.0,1.0,0.015420697468426546
547,93.0,3.0,0.3943158130616484
548,95.0,1.0,1.5530576656132366e-05
549,1.0,95.0,0.3779881310034571
550,1.0,95.0,0.22704748965203525
551,95.0,1.0,0.0008666501590393035
552,1.0,95.0,0.34009742703154777
553,95.0,1.0,0.015567947072364847
554,95.0,1.0,0.13080322959803137
555,95.0,1.0,0.000597453994706345
556,95.0,1.0,0.0010359525523262242
557,95.0,1.0,0.11372085444931868
558,95.0,1.0,0.11939460805682317
559,1.0,95.0,0.2629772583064049
560,95.0,1.0,0.4134905886066206
561,95.0,1.0,0.0010726830524618093
562,1.0,95.0,0.3512755778444199
563,95.0,1.0,0.40948815352185086
564,94.0,2.0,0.4005186072596103
565,95.0,1.0,0.014374532888714106
566,95.0,1.0,0.11364554914311431
567,1.0,95.0,0.29267254268022136
568,1.0,95.0,0.4406842460221505
569,94.0,2.0,0.21598403225917262
570,95.0,1.0,0.11553759764507077
571,95.0,1.0,0.437770386304575
572,95.0,1.0,0.01615577040918526
573,95.0,1.0,0.0007460207322604576
574,94.0,2.0,0.05572969790351869
575,94.0,2.0,0.11135850082322002
576,95.0,1.0,0.10454365469082111
577,1.0,95.0,0.419784328972952
578,1.0,95.0,0.3225750087657683
579,95.0,1.0,0.023537098810622124
580,95.0,1.0,0.0993633722308005
581,1.0,95.0,0.33504311568329914
582,95.0,1.0,0.0008281465797783084
583,95.0,1.0,1.3940859415350685e-05
584,91.0,5.0,0.24108373321501375
585,95.0,1.0,0.1076212214481308
586,92.0,4.0,0.32353886422083095
587,94.0,2.0,0.24997915556251282
588,95.0,1.0,0.1431909180701576
589,95.0,1.0,0.09602408211265162
590,95.0,1.0,0.01615577040918526
591,95.0,1.0,0.013713165069733073
592,95.0,1.0,0.010801510944940095
593,94.0,2.0,0.2372526465536755
594,95.0,1.0,0.11372085444931868
595,95.0,1.0,0.0006612193711928765
596,1.0,95.0,0.32144680759428734
597,95.0,1.0,0.014040328502648797
598,95.0,1.0,0.0008666501590393035
599,1.0,95.0,0.06370791398980298
600,95.0,1.0,1.1223577471916549e-05
601,95.0,1.0,0.015917632043595368
602,94.0,2.0,0.2564965543168606
603,95.0,1.0,0.015420697468426546
604,1.0,95.0,0.06875730898698787
605,94.0,2.0,0.09550167889362682
606,1.0,95.0,0.3626191999073225
607,95.0,1.0,0.013392914686605225
608,95.0,1.0,0.016535006416607895
609,95.0,1.0,0.01336053491992767
610,95.0,1.0,0.015064585015311745
611,93.0,3.0,0.3940248069116019
612,94.0,2.0,0.23413578118676742
613,95.0,1.0,0.014374532888714106
614,94.0,2.0,0.11961113157885361
615,94.0,2.0,0.40453163603205256
616,95.0,1.0,0.12004291333449624
617,95.0,1.0,0.4296291235352024
618,94.0,2.0,0.40453163603205256
619,93.0,3.0,0.3990501620087652
620,94.0,2.0,0.2403955001988764
621,92.0,4.0,0.3626377330070182
622,95.0,1.0,0.11745390023454833
623,1.0,95.0,0.36034578081473556
624,95.0,1.0,0.11580345426487032
625,1.0,95.0,0.2676583410576143
626,95.0,1.0,0.13896866530699142
627,1.0,95.0,0.40805782663657414
628,95.0,1.0,0.1036778756652571
629,95.0,1.0,0.11745390023454833
630,95.0,1.0,0.10454365469082111
631,1.0,95.0,0.4157905088784359
632,1.0,95.0,0.36055439879635875
633,95.0,1.0,0.017774040149654544
634,95.0,1.0,0.11197692052428088
635,95.0,1.0,0.11791079959268669
636,94.0,2.0,0.10766821529305148
637,95.0,1.0,0.0018314936038525168
638,95.0,1.0,0.11553759764507077
639,95.0,1.0,0.013079451215855372
640,95.0,1.0,0.14533726688052
641,1.0,95.0,0.2377486231594712
642,95.0,1.0,0.016274354859634476
643,94.0,2.0,0.12919122774170427
644,95.0,1.0,0.1288193262811912
645,95.0,1.0,0.0009333515562059308
646,1.0,95.0,0.2637421960926887
647,95.0,1.0,0.12300429695155335
648,95.0,1.0,0.11580345426487032
649,93.0,3.0,0.13959821944854572
650,95.0,1.0,0.01217854719793644
651,95.0,1.0,0.013751973138331939
652,95.0,1.0,0.4134905886066206
653,95.0,1.0,0.0006415030072894615
654,1.0,95.0,0.3371219965445985
655,94.0,2.0,0.42263840360202926
656,2.0,94.0,0.23014434424069552
657,95.0,1.0,0.10993359717993506
658,1.0,95.0,0.3683464362058916
659,1.0,95.0,0.3591737720832894
660,94.0,2.0,0.046036240389537283
661,1.0,95.0,0.3218541196991168
662,95.0,1.0,0.017317579921192417
663,95.0,1.0,0.0007460207322604576
664,95.0,1.0,0.001428381759870455
665,94.0,2.0,0.05506653764608964
666,95.0,1.0,0.010044952180932269
667,95.0,1.0,0.1274044203081866
668,93.0,3.0,0.4183589921082435
669,94.0,2.0,0.43712187260564633
670,95.0,1.0,0.10174298056648107
671,1.0,95.0,0.3628852901424968
672,1.0,95.0,0.304863925989333
673,1.0,95.0,0.40383864623941285
674,95.0,1.0,0.42903889316860067
675,95.0,1.0,0.0197590895795137
676,1.0,95.0,0.27117600625695837
677,95.0,1.0,0.011065011356871202
678,95.0,1.0,0.40549933193637844
679,95.0,1.0,0.013751973138331939
680,95.0,1.0,0.12334983069874073
681,95.0,1.0,0.10811337905956392
682,1.0,95.0,0.3185266549182414
683,95.0,1.0,0.013392914686605225
684,1.0,95.0,0.2937354976355077
685,95.0,1.0,0.0197590895795137
686,95.0,1.0,0.12135986961920359
687,1.0,95.0,0.33363083137685723
688,1.0,95.0,0.304863925989333
689,92.0,4.0,0.30436376872303117
690,95.0,1.0,0.0157843803149227
691,95.0,1.0,0.11745390023454833
692,95.0,1.0,0.12135986961920359
693,94.0,2.0,0.040321908400413616
694,95.0,1.0,0.12004291333449624
695,1.0,95.0,0.3644454159025793
696,1.0,95.0,0.3853400860965008
697,1.0,95.0,0.4707416017746481
698,91.0,5.0,0.3582530834153429
699,94.0,2.0,0.10709090108295255
700,95.0,1.0,0.10993359717993506
701,1.0,95.0,0.37617687035868397
702,95.0,1.0,0.0006223485926928446
703,95.0,1.0,0.016535006416607895
704,95.0,1.0,0.017317579921192417
705,95.0,1.0,0.10106711591100281
706,95.0,1.0,0.11939460805682317
707,93.0,3.0,0.4006044541561657
708,95.0,1.0,0.1274044203081866
709,1.0,95.0,0.039288088851590644
710,95.0,1.0,0.10993359717993506
711,95.0,1.0,0.11553759764507077
712,95.0,1.0,0.40549933193637844
713,1.0,95.0,0.2535165373607793
714,95.0,1.0,0.11939460805682317
715,95.0,1.0,0.014374532888714106
716,95.0,1.0,0.3958995599550924
717,95.0,1.0,0.1253646342493231
718,95.0,1.0,0.0007460207322604576
719,95.0,1.0,0.46658896798419264
720,95.0,1.0,0.014715907905954232
721,95.0,1.0,0.02198555787429195
722,95.0,1.0,0.12438151143658721
723,95.0,1.0,0.1446378461390757
724,1.0,95.0,0.3542342990092586
725,95.0,1.0,0.11553759764507077
726,94.0,2.0,0.2564965543168606
727,2.0,94.0,0.4368002653956068
728,95.0,1.0,0.01498348164045371
729,1.0,95.0,0.38474304344585564
730,95.0,1.0,0.0012345342006537818
