,n1,n2,p-values
414,89.0,7.0,1.8466190232608775e-05
415,82.0,14.0,7.02266061153083e-08
416,85.0,11.0,1.10662312827198e-05
417,86.0,10.0,0.0009847558617645355
418,86.0,10.0,1.5537609967729142e-06
419,86.0,10.0,0.0003889880398063677
420,86.0,10.0,2.776665408215401e-24
421,86.0,10.0,0.005876733322318737
422,86.0,10.0,6.948184582158716e-10
423,88.0,8.0,7.842407154382167e-05
424,90.0,6.0,1.8692784666471914e-05
425,90.0,6.0,1.3352961896488986e-05
426,86.0,10.0,5.631421508823536e-05
427,87.0,9.0,0.0008074790233137227
428,85.0,11.0,8.700487429414022e-14
429,86.0,10.0,5.224548930210063e-11
430,89.0,7.0,2.818973232507129e-41
431,85.0,11.0,0.0008448129602726685
432,87.0,9.0,1.1352551632378022e-05
433,84.0,12.0,0.00010915606471040432
434,79.0,17.0,3.756948458276998e-15
435,81.0,15.0,5.9862221136817204e-15
436,88.0,8.0,7.065084841483072e-17
437,86.0,10.0,1.302000497803907e-23
438,84.0,12.0,1.1683493214921825e-42
439,89.0,7.0,2.848178630390604e-05
440,85.0,11.0,1.3121042440538031e-05
441,88.0,8.0,0.0007459969294587939
442,80.0,16.0,2.5940058897804143e-22
443,87.0,9.0,2.051850949000516e-21
444,88.0,8.0,2.0703451664309755e-05
445,91.0,5.0,1.795008987812264e-16
446,82.0,14.0,5.779850757490318e-10
447,84.0,12.0,2.837232696683885e-12
448,83.0,13.0,0.0023627913066387486
449,91.0,5.0,9.907175255668548e-05
450,84.0,12.0,3.7877582754969663e-50
451,85.0,11.0,0.00047030185982350033
452,86.0,10.0,7.82703877880136e-21
453,86.0,10.0,1.7966827568395681e-13
454,81.0,15.0,2.770192911728236e-26
455,89.0,7.0,1.958310777161739e-08
456,86.0,10.0,9.911560546001804e-06
457,89.0,7.0,6.91433091116738e-07
458,91.0,5.0,3.943646450521437e-26
459,87.0,9.0,2.3021741676949706e-12
460,77.0,19.0,7.757900070646227e-09
461,90.0,6.0,5.619803936652738e-79
462,85.0,11.0,3.9636349410062965e-13
463,80.0,16.0,1.724262199308252e-95
464,85.0,11.0,5.063503409801098e-12
465,86.0,10.0,3.700535383338747e-05
466,88.0,8.0,1.7037703802468356e-12
467,80.0,16.0,5.673204576691454e-13
468,87.0,9.0,2.7561130809617422e-30
469,85.0,11.0,6.177856527698839e-06
470,83.0,13.0,1.332641160073432e-06
471,87.0,9.0,1.8918500276413463e-11
472,85.0,11.0,2.5109726421718223e-10
473,87.0,9.0,0.0036710946976616595
474,86.0,10.0,0.004001241959117889
475,85.0,11.0,1.751616567359285e-26
476,80.0,16.0,9.110542980939457e-09
477,82.0,14.0,0.0006534098250557948
478,88.0,8.0,7.049244908500306e-07
479,85.0,11.0,0.004260076570448903
480,88.0,8.0,2.492365358097213e-19
481,81.0,15.0,4.244175502646821e-07
482,90.0,6.0,2.0716516700403776e-08
