,n1,n2,p-values
353,83.0,13.0,3.942277453012711e-15
354,92.0,4.0,1.4106704553347535e-05
355,89.0,7.0,1.202043519273349e-16
356,88.0,8.0,2.675518856123238e-08
357,84.0,12.0,2.912878641016712e-11
358,83.0,13.0,2.220861432701931e-115
359,89.0,7.0,0.0
360,85.0,11.0,1.9883186689938543e-21
361,82.0,14.0,6.422723366937949e-19
362,86.0,10.0,6.858761456495622e-28
363,88.0,8.0,8.04973243857208e-20
364,90.0,6.0,1.3142501119085233e-06
365,89.0,7.0,4.0680452952353285e-12
366,89.0,7.0,5.506049015468022e-155
367,80.0,16.0,9.721966670268695e-38
368,81.0,15.0,1.4107636892936063e-37
369,83.0,13.0,2.6582379809037887e-36
370,88.0,8.0,2.2795727067989373e-16
371,84.0,12.0,1.3580619439837084e-09
372,85.0,11.0,3.648974570580059e-08
373,86.0,10.0,6.882287038772953e-49
374,83.0,13.0,8.261689476475001e-12
375,82.0,14.0,3.4789013265175174e-23
376,87.0,9.0,1.464894455032607e-27
377,87.0,9.0,7.020368682484975e-10
378,82.0,14.0,1.2711845592193468e-14
379,88.0,8.0,4.139913985610562e-09
380,85.0,11.0,1.0004286383334149e-14
381,86.0,10.0,7.112627839758933e-11
382,84.0,12.0,2.2633100218071366e-22
383,82.0,14.0,2.137868653052105e-31
384,90.0,6.0,3.717030515251109e-36
385,81.0,15.0,2.0879597429730492e-09
386,85.0,11.0,2.6650912446462126e-17
387,86.0,10.0,3.626180554335447e-18
388,80.0,16.0,4.0645138474912833e-08
389,85.0,11.0,1.5188653175328886e-31
390,86.0,10.0,7.399762934113216e-35
391,84.0,12.0,5.716659080176442e-35
392,86.0,10.0,9.092438431277086e-65
393,87.0,9.0,5.995207526794193e-12
394,83.0,13.0,3.417358619025586e-11
395,82.0,14.0,1.253429319908736e-59
396,88.0,8.0,6.135793789032757e-14
397,84.0,12.0,2.460046175795869e-07
398,86.0,10.0,4.226021437222285e-31
399,88.0,8.0,2.2429845401580696e-21
400,84.0,12.0,1.94956199013864e-32
401,89.0,7.0,9.02115241536799e-11
402,81.0,15.0,1.4573016220811508e-94
403,89.0,7.0,1.738542999007438e-08
404,86.0,10.0,5.1341177795715305e-15
405,80.0,16.0,3.507114012829598e-28
406,78.0,18.0,2.720242136567414e-18
407,86.0,10.0,8.318526293193236e-28
408,82.0,14.0,1.0660350815747481e-12
409,85.0,11.0,6.320068827772771e-08
410,82.0,14.0,3.269782854739271e-19
411,83.0,13.0,1.817257026007669e-32
412,80.0,16.0,1.1110415519176943e-40
413,85.0,11.0,1.216230464367752e-09
414,85.0,11.0,4.7958589817742854e-15
415,83.0,13.0,6.148495665111521e-22
416,91.0,5.0,9.998972780180059e-10
417,84.0,12.0,6.374566774865091e-25
418,83.0,13.0,2.056686737891468e-14
419,88.0,8.0,7.596651001149741e-06
420,86.0,10.0,2.030080030039172e-06
421,86.0,10.0,8.637091033205887e-10
422,84.0,12.0,7.935504573823955e-61
423,85.0,11.0,1.5995739353937565e-11
424,82.0,14.0,4.766614390687112e-24
425,90.0,6.0,3.018659603815911e-10
426,84.0,12.0,7.248720548971533e-60
427,89.0,7.0,1.4751232885017523e-19
428,82.0,14.0,6.729490970345118e-22
429,85.0,11.0,8.171230464551789e-61
430,88.0,8.0,1.1682348084660297e-12
431,92.0,4.0,4.227593697773934e-06
432,82.0,14.0,3.2183939287095137e-18
433,89.0,7.0,3.486011875193734e-82
434,84.0,12.0,2.008471508695134e-28
435,85.0,11.0,1.7752253440771004e-13
436,89.0,7.0,1.4118122907771876e-56
437,82.0,14.0,8.086232762758077e-08
438,83.0,13.0,3.339130821381667e-11
439,84.0,12.0,6.754608563874867e-17
440,86.0,10.0,3.6503357826159695e-66
441,82.0,14.0,4.905047660252259e-09
442,84.0,12.0,3.705014395908244e-14
443,87.0,9.0,1.2219072459971286e-67
444,89.0,7.0,5.894643642520133e-06
445,90.0,6.0,5.347340772386961e-29
446,82.0,14.0,2.686956496272327e-19
447,80.0,16.0,6.230405771794837e-13
448,84.0,12.0,7.244969566785523e-16
449,79.0,17.0,2.6944854850638703e-12
450,86.0,10.0,4.4284743873408776e-11
451,86.0,10.0,1.3589261572285894e-14
452,84.0,12.0,2.416748957900893e-09
453,81.0,15.0,2.2278101737792264e-31
454,86.0,10.0,4.828772622838181e-16
455,86.0,10.0,2.006927404215925e-06
456,78.0,18.0,1.0909850381642061e-11
457,88.0,8.0,1.0952994149760696e-16
458,92.0,4.0,9.103886628830601e-18
459,82.0,14.0,7.815730661224609e-09
460,83.0,13.0,7.703986438704198e-11
461,84.0,12.0,1.2491010497921259e-30
462,87.0,9.0,1.9009629324053856e-20
463,83.0,13.0,0.0
464,84.0,12.0,5.563048072834165e-86
465,86.0,10.0,6.3552458610849196e-99
466,89.0,7.0,5.777548833644851e-35
467,91.0,5.0,7.327657119068779e-13
468,80.0,16.0,1.8619223120942e-19
469,83.0,13.0,2.1966827160815468e-14
470,82.0,14.0,2.496536758087634e-16
471,85.0,11.0,2.3896382945876498e-30
472,83.0,13.0,6.340976085823094e-34
473,81.0,15.0,1.5937956499065236e-11
474,85.0,11.0,1.5553219855685317e-25
475,84.0,12.0,2.580311717505246e-13
476,83.0,13.0,2.403790419524201e-40
477,88.0,8.0,3.829310787539185e-37
478,83.0,13.0,2.0413064197267044e-102
479,86.0,10.0,1.4188155536857918e-20
480,82.0,14.0,6.491274898370707e-301
481,86.0,10.0,8.226705854288257e-86
482,89.0,7.0,3.473849685986858e-13
483,83.0,13.0,9.952396301074567e-27
484,85.0,11.0,2.993267405024306e-16
485,86.0,10.0,6.802072351286531e-36
486,88.0,8.0,1.4550311575440328e-22
487,91.0,5.0,2.9939303204378007e-97
488,84.0,12.0,5.1975368412589765e-40
489,87.0,9.0,8.56739580567846e-169
490,88.0,8.0,4.812456109274221e-09
491,81.0,15.0,1.4335536964345704e-133
492,85.0,11.0,1.5173053487751678e-09
493,85.0,11.0,2.0435706987806835e-14
494,83.0,13.0,9.446531842314346e-27
495,90.0,6.0,6.472074480054871e-28
496,88.0,8.0,2.7003467096289237e-16
497,85.0,11.0,8.587147661289822e-09
498,83.0,13.0,6.354983742071507e-48
499,84.0,12.0,1.807052464166752e-48
500,83.0,13.0,2.506122450158269e-24
501,80.0,16.0,3.1230817074080196e-31
502,85.0,11.0,4.236187609711087e-09
503,85.0,11.0,5.758519855759706e-15
504,85.0,11.0,1.953689047060691e-09
505,88.0,8.0,2.9599440828975713e-46
506,83.0,13.0,1.8532246630164642e-28
507,88.0,8.0,1.781298915101562e-10
508,86.0,10.0,4.707729438148093e-42
509,85.0,11.0,2.050936204739156e-09
510,84.0,12.0,1.8912823400080214e-19
511,85.0,11.0,8.111549868625758e-21
512,84.0,12.0,9.3582442207169e-14
513,85.0,11.0,1.6240058978522037e-22
514,82.0,14.0,1.042329196779623e-06
515,89.0,7.0,6.94705734218966e-13
516,85.0,11.0,6.7317349232274874e-18
517,89.0,7.0,3.9233272707233517e-44
518,90.0,6.0,1.6390364334368489e-16
519,86.0,10.0,6.924094023577025e-07
520,84.0,12.0,1.4921493072710437e-14
521,89.0,7.0,5.670444646669013e-83
522,83.0,13.0,1.942164883362937e-33
523,85.0,11.0,1.5522741085835096e-50
524,84.0,12.0,1.4022963023311337e-15
525,86.0,10.0,1.9419064923693527e-119
526,84.0,12.0,1.9058233578184494e-76
527,85.0,11.0,3.080189581312566e-22
528,84.0,12.0,2.1909008416424973e-34
529,88.0,8.0,1.2275814649337385e-25
530,86.0,10.0,1.6090339824680532e-07
531,85.0,11.0,1.075265958669431e-42
532,81.0,15.0,5.222974698259406e-21
533,91.0,5.0,7.121711062852199e-10
534,85.0,11.0,3.7395679848255906e-35
535,89.0,7.0,3.6635083335886987e-10
536,85.0,11.0,1.7031681851639241e-62
537,86.0,10.0,7.104497433589966e-32
538,83.0,13.0,6.440924916880056e-11
539,85.0,11.0,4.904718485338068e-26
540,87.0,9.0,2.430857108264846e-16
541,87.0,9.0,6.923290010271612e-19
542,81.0,15.0,3.916467726820737e-26
543,86.0,10.0,2.9288508547442353e-10
