,n1,n2,p-values
205,93.0,3.0,0.0009079675898775278
206,95.0,1.0,4.078691567379057e-09
207,95.0,1.0,1.65992576298826e-09
208,95.0,1.0,0.00016926058108233426
209,95.0,1.0,2.014806651194504e-07
210,94.0,2.0,1.5449245635804989e-06
211,95.0,1.0,3.996874796255544e-09
212,93.0,3.0,2.8950687795074455e-12
213,95.0,1.0,1.6136254370720177e-09
214,94.0,2.0,0.024599984152837505
215,95.0,1.0,0.00010502586733157607
216,95.0,1.0,0.03346572282413584
217,94.0,2.0,0.0058091601108141684
218,95.0,1.0,1.7625002831630072e-09
219,95.0,1.0,5.709065433179074e-05
220,95.0,1.0,3.961373013252012e-08
221,95.0,1.0,2.2014727036943886e-05
222,93.0,3.0,7.65125515840473e-11
223,93.0,3.0,0.0011080003108254793
224,95.0,1.0,1.0906029365702864e-06
225,93.0,3.0,2.7190348522740133e-15
226,94.0,2.0,0.02835014242716771
227,94.0,2.0,0.00110481087929046
228,94.0,2.0,0.02974982857797241
229,95.0,1.0,6.134478008900538e-06
230,94.0,2.0,0.003294211488154234
231,95.0,1.0,3.2243201645622673e-07
232,94.0,2.0,0.005852700390839795
233,93.0,3.0,0.016201216517347232
234,95.0,1.0,0.005151791686315341
235,95.0,1.0,9.470759695604678e-06
236,95.0,1.0,4.873018754543032e-05
237,94.0,2.0,0.002225967780578564
238,95.0,1.0,5.582086093232335e-05
239,93.0,3.0,2.2885729688777573e-36
240,93.0,3.0,7.725102096555996e-05
241,92.0,4.0,0.0044788149271831465
242,95.0,1.0,4.243901579270566e-06
243,93.0,3.0,0.01282682911700787
244,94.0,2.0,0.00015873972534327728
245,94.0,2.0,0.0002226542374145591
246,92.0,4.0,6.489659660412687e-06
247,94.0,2.0,0.0001231512789723075
248,95.0,1.0,0.0021551561725475015
249,95.0,1.0,5.4655523586917134e-05
250,95.0,1.0,3.6844849531291023e-09
251,95.0,1.0,2.8032627067341746e-05
252,94.0,2.0,8.698205100657558e-05
253,95.0,1.0,0.0004982829731660527
254,95.0,1.0,1.8941396944223997e-08
255,95.0,1.0,0.0001275284961389814
256,92.0,4.0,0.0010557929244020253
257,95.0,1.0,0.0035348836863966695
258,95.0,1.0,0.0006833807321012504
259,95.0,1.0,6.099261017919621e-05
260,95.0,1.0,0.0003993068054536547
261,95.0,1.0,1.4685727168928164e-05
262,93.0,3.0,5.5231732702315056e-14
263,95.0,1.0,4.3461267918328845e-10
264,95.0,1.0,5.231602206854354e-06
265,95.0,1.0,0.0006663792788585862
266,95.0,1.0,3.6454774881221524e-07
267,95.0,1.0,4.815013864382377e-06
268,95.0,1.0,1.3135662018328697e-07
269,95.0,1.0,0.0005319951637902069
270,95.0,1.0,7.271434829998466e-05
271,92.0,4.0,1.509728728847005e-12
272,94.0,2.0,6.5859434678911466e-06
273,94.0,2.0,0.014248471801136604
274,95.0,1.0,6.827542782928269e-06
275,95.0,1.0,2.9215999291344034e-08
276,95.0,1.0,2.165283732720201e-07
277,95.0,1.0,6.06600333001904e-05
278,94.0,2.0,0.0015191818254245114
279,93.0,3.0,1.54838358132409e-23
280,95.0,1.0,0.00010860168556449845
281,95.0,1.0,3.6584373595657707e-06
282,94.0,2.0,0.006801112362467692
283,94.0,2.0,4.161409893695493e-06
284,95.0,1.0,5.127910214203156e-08
285,95.0,1.0,3.0081478133487027e-09
286,95.0,1.0,1.7343135443361898e-09
287,94.0,2.0,2.917387442736721e-07
288,93.0,3.0,1.9812444087406757e-05
289,95.0,1.0,2.49027730359577e-07
290,95.0,1.0,4.047679977850185e-06
291,95.0,1.0,7.22008686216749e-06
292,94.0,2.0,0.00018556610452316437
293,93.0,3.0,3.3113426464019555e-49
294,95.0,1.0,7.500858953139608e-08
295,95.0,1.0,0.00026512294334669965
296,94.0,2.0,0.00015000395257512095
297,93.0,3.0,0.0034434651275836742
298,95.0,1.0,0.00010912840392495248
299,95.0,1.0,6.953010163511831e-05
300,95.0,1.0,3.273150153690765e-07
301,95.0,1.0,0.00039362754668199017
302,95.0,1.0,6.091025280870555e-07
303,95.0,1.0,3.0891139839813328e-06
304,94.0,2.0,0.0004504363748107523
305,95.0,1.0,0.00013112126239120964
306,95.0,1.0,5.452137781248943e-05
307,95.0,1.0,0.00018585104572974102
308,95.0,1.0,4.203361934634283e-06
309,95.0,1.0,1.234751576309624e-07
310,95.0,1.0,9.8123908013281e-07
311,94.0,2.0,0.0017627052307096164
312,92.0,4.0,5.7947719449802796e-06
313,95.0,1.0,0.00010851265087903251
314,95.0,1.0,1.9875546080018134e-07
315,95.0,1.0,9.625891043773291e-06
316,95.0,1.0,6.613785232418655e-08
317,93.0,3.0,3.404090628880452e-06
318,94.0,2.0,0.0006709703288109618
319,95.0,1.0,6.696827490757445e-06
320,95.0,1.0,0.0010232170470435827
321,94.0,2.0,0.005380550975884079
322,93.0,3.0,0.0025490263646524847
323,94.0,2.0,0.0003583204169294379
324,93.0,3.0,0.007817364651863936
325,95.0,1.0,0.0005358011415654483
326,94.0,2.0,0.0014861748984765844
327,94.0,2.0,0.008950338917815239
328,95.0,1.0,0.00013962748849964907
329,90.0,6.0,0.1049127185085938
330,95.0,1.0,4.238067019454895e-08
331,95.0,1.0,9.380769938137038e-05
332,95.0,1.0,5.1779148715908566e-05
333,93.0,3.0,4.516108538328665e-09
334,95.0,1.0,0.0028694727256525303
335,95.0,1.0,0.0021212409349748115
336,93.0,3.0,0.00011836472578819324
337,94.0,2.0,0.0002120480387112071
338,93.0,3.0,1.6444009179296464e-46
339,94.0,2.0,0.010951320529763633
340,94.0,2.0,0.023330905136874438
341,95.0,1.0,2.531901615776468e-09
342,93.0,3.0,1.550780330875854e-06
343,95.0,1.0,2.485745751062388e-05
344,95.0,1.0,0.0017735358896916722
345,91.0,5.0,0.00011703946657297519
346,95.0,1.0,6.133406980184403e-08
347,94.0,2.0,2.1966394008874499e-07
348,95.0,1.0,0.001492470468666113
349,92.0,4.0,0.005399827427806043
350,95.0,1.0,0.002849573079784274
351,95.0,1.0,2.497244411782126e-06
352,95.0,1.0,0.0017538275376147554
353,95.0,1.0,2.1898288512043618e-05
354,92.0,4.0,2.174291813318459e-05
355,93.0,3.0,6.798194575182326e-18
356,94.0,2.0,0.013674104645814308
357,95.0,1.0,0.018541243231095374
358,95.0,1.0,2.279660695677581e-07
359,94.0,2.0,0.01720208527376932
360,95.0,1.0,1.0853080233459724e-08
361,95.0,1.0,0.029393963731635567
362,95.0,1.0,1.4426419315767088e-05
363,94.0,2.0,0.024365030885128272
364,94.0,2.0,0.0027230296553077933
365,95.0,1.0,0.00019610862003244914
366,95.0,1.0,1.1232894146208568e-06
367,95.0,1.0,3.034848589305596e-05
368,95.0,1.0,3.7041787413310336e-07
369,95.0,1.0,1.0515118791693092e-06
370,95.0,1.0,1.3452803915785257e-05
371,94.0,2.0,2.5602803662781115e-07
372,90.0,6.0,9.797787882707333e-05
373,95.0,1.0,2.8828466799230092e-08
374,95.0,1.0,1.9188361297551797e-06
375,92.0,4.0,0.001276307966157373
376,95.0,1.0,2.881317914131067e-09
377,93.0,3.0,6.363308343048505e-07
378,95.0,1.0,9.97392188261074e-06
379,90.0,6.0,7.939658723835815e-08
380,93.0,3.0,0.1400610282614344
381,95.0,1.0,1.1680522285599655e-06
382,94.0,2.0,8.397436451434194e-07
383,95.0,1.0,2.576232812188853e-08
384,95.0,1.0,0.007341929118900363
385,95.0,1.0,1.273330648816003e-05
386,95.0,1.0,1.7807065712099213e-07
387,93.0,3.0,0.057804132167911186
388,95.0,1.0,9.707995121409783e-07
389,95.0,1.0,0.00019484209846247586
390,95.0,1.0,9.036268231631936e-06
391,94.0,2.0,0.022284519268508867
392,95.0,1.0,1.737511029381171e-06
393,95.0,1.0,3.8476211632331696e-06
394,94.0,2.0,0.0001075701052100459
395,95.0,1.0,0.0009609362495943484
396,95.0,1.0,1.7164748442017322e-09
397,95.0,1.0,2.0242901251578995e-07
398,93.0,3.0,0.02757123677878604
399,93.0,3.0,2.1831838519115755e-25
400,95.0,1.0,0.00012669119436637237
401,95.0,1.0,9.97527248418e-06
402,93.0,3.0,0.05975392679366762
403,95.0,1.0,1.4542680102909643e-06
404,94.0,2.0,0.00011668966874154617
405,94.0,2.0,0.00043715099832068255
406,92.0,4.0,3.58287885239578e-05
407,95.0,1.0,0.0018745027972536903
408,95.0,1.0,1.9627777047675026e-06
409,90.0,6.0,1.5049198480369514e-06
410,94.0,2.0,0.00028433691905573597
411,95.0,1.0,0.0007539407040300074
412,94.0,2.0,0.0021986644369239995
413,93.0,3.0,1.2841475120511173e-06
414,95.0,1.0,7.04621726988588e-05
415,90.0,6.0,4.057997512369347e-42
416,92.0,4.0,5.062758468864942e-07
417,95.0,1.0,0.00018093702162286468
418,95.0,1.0,2.7118468697277858e-05
419,94.0,2.0,0.00014060426530276745
420,95.0,1.0,0.00036834879729722944
421,95.0,1.0,5.165170898104195e-11
422,94.0,2.0,0.003491145866232494
423,95.0,1.0,8.961315637168373e-10
424,92.0,4.0,0.0023253034261375384
425,94.0,2.0,0.0009337085353095053
426,93.0,3.0,1.9626344320260267e-14
427,94.0,2.0,0.0002777055150944039
428,93.0,3.0,0.007826154450351211
429,93.0,3.0,0.0988889034048081
430,94.0,2.0,0.0015943236991979052
431,93.0,3.0,8.595017800667689e-61
432,93.0,3.0,0.017398351805672306
433,95.0,1.0,0.000296672576515533
434,91.0,5.0,0.00032500170076721623
435,93.0,3.0,0.12346113862309716
436,95.0,1.0,1.0393084423521447e-06
437,95.0,1.0,6.357958208640726e-06
438,94.0,2.0,0.0005080683395101038
439,95.0,1.0,5.345531506541667e-07
440,95.0,1.0,1.645118601528171e-05
441,95.0,1.0,2.139324333558273e-06
442,89.0,7.0,2.107067286786007e-06
443,92.0,4.0,0.09937785236038876
444,95.0,1.0,8.35512071594025e-07
445,95.0,1.0,2.4802895858936866e-05
446,95.0,1.0,8.549410620367289e-09
447,95.0,1.0,1.1153724443013507e-07
448,95.0,1.0,8.082783452706422e-06
449,95.0,1.0,0.00023162320926891044
450,93.0,3.0,0.06407346344215556
451,95.0,1.0,2.528047163660673e-06
452,95.0,1.0,2.7863962180214923e-08
453,95.0,1.0,1.6633756316164907e-05
454,95.0,1.0,0.0019433241292035712
455,94.0,2.0,1.5338058526567008e-08
456,95.0,1.0,3.228018434613444e-06
457,92.0,4.0,0.02793530854654341
458,95.0,1.0,2.39391583724663e-11
459,95.0,1.0,4.325211739452762e-10
460,95.0,1.0,0.00020149492827598167
461,94.0,2.0,0.01906180886449376
462,95.0,1.0,0.0005648165106197157
463,95.0,1.0,2.844057042443484e-06
464,95.0,1.0,3.264456366680517e-05
465,94.0,2.0,0.004935768646268175
466,94.0,2.0,8.72556016850399e-05
467,93.0,3.0,0.08112660012056927
468,90.0,6.0,6.8266220204288e-07
469,92.0,4.0,0.00044649631780956556
470,95.0,1.0,6.499407127621023e-08
471,95.0,1.0,6.946622656929171e-10
472,95.0,1.0,1.0648513990414709e-07
473,95.0,1.0,1.0022694508547884e-06
474,94.0,2.0,0.001047284701080127
475,95.0,1.0,1.7986315080856735e-10
476,95.0,1.0,1.3022130122130324e-05
477,95.0,1.0,0.0008868576359861634
478,92.0,4.0,9.677720410806783e-09
479,88.0,8.0,3.062717678132285e-06
480,95.0,1.0,1.2590458927578838e-10
481,95.0,1.0,0.00044710862364364155
482,95.0,1.0,2.6818604815972044e-05
483,95.0,1.0,3.495674653995966e-08
484,90.0,6.0,8.484169218921447e-28
485,94.0,2.0,0.009775976548068
486,95.0,1.0,0.0009099191136688912
487,95.0,1.0,0.0028341223420161096
488,94.0,2.0,0.008423334595024186
489,92.0,4.0,0.0003245594814857958
490,93.0,3.0,7.333883120497004e-11
491,92.0,4.0,0.008404813613137788
492,92.0,4.0,3.4174821516646545e-17
493,95.0,1.0,2.6972046143508587e-07
494,95.0,1.0,3.0743123809200954e-06
495,95.0,1.0,2.3422889419711975e-09
496,95.0,1.0,7.867555770832675e-05
497,95.0,1.0,0.00022457780924123595
498,95.0,1.0,7.091362418758776e-10
499,95.0,1.0,9.288868657635043e-06
500,93.0,3.0,0.01644815677030727
501,94.0,2.0,0.0011416464219933323
502,95.0,1.0,1.3340774988816668e-07
503,94.0,2.0,0.0006580843572743895
504,95.0,1.0,9.315897640381802e-05
505,94.0,2.0,0.001273794845134091
506,95.0,1.0,5.997360551264225e-07
507,95.0,1.0,2.0076657358893153e-07
508,94.0,2.0,0.0014960758242495461
509,95.0,1.0,0.00012197809967248999
510,95.0,1.0,1.0151833951529237e-07
511,95.0,1.0,1.0260889141749365e-05
512,93.0,3.0,0.000323582512727819
513,94.0,2.0,0.037371881509278976
514,95.0,1.0,0.000809118519671863
515,95.0,1.0,1.1419682337200243e-06
516,94.0,2.0,0.003343899623022639
517,93.0,3.0,0.034061376655757356
518,95.0,1.0,0.00020557745824804398
519,95.0,1.0,0.007289429288389237
520,94.0,2.0,0.0081768919430285
521,93.0,3.0,1.0265255882350692e-05
522,95.0,1.0,3.0769529164552307e-07
523,95.0,1.0,6.455343800377728e-09
524,95.0,1.0,9.951864569454101e-07
525,95.0,1.0,1.3482993765404486e-07
526,86.0,10.0,1.0155491824599752e-13
527,95.0,1.0,0.00025842286535642347
528,95.0,1.0,3.9402793052312183e-07
529,95.0,1.0,0.00010329059347845482
530,95.0,1.0,4.055656479615411e-08
531,93.0,3.0,3.0214891473310894e-06
532,94.0,2.0,0.008796384612647845
533,94.0,2.0,0.00012731792540290228
534,95.0,1.0,1.1744770794712117e-06
535,92.0,4.0,0.0037473631981187056
536,95.0,1.0,5.759274539568464e-08
537,95.0,1.0,0.0040878708172715165
538,94.0,2.0,0.00018416152502612732
539,95.0,1.0,4.8772174259155615e-05
540,95.0,1.0,0.00016789084567376752
541,93.0,3.0,0.08378086427483633
542,95.0,1.0,5.180189711687357e-07
543,92.0,4.0,0.04015509576553611
544,94.0,2.0,0.012802283835284627
545,94.0,2.0,0.019963615203025635
546,95.0,1.0,0.002972411578996443
547,95.0,1.0,5.5712663643661845e-08
548,95.0,1.0,8.311542501726597e-08
549,95.0,1.0,4.786366929652571e-05
550,94.0,2.0,2.5925969612033828e-05
551,94.0,2.0,0.0037052431530338165
552,95.0,1.0,0.0061096841068250035
553,95.0,1.0,5.35737931004672e-07
554,94.0,2.0,0.003820191949252462
555,95.0,1.0,1.6951977069109448e-06
556,95.0,1.0,5.362075099308471e-06
557,93.0,3.0,0.01507126757591933
558,94.0,2.0,0.03979001716393549
559,95.0,1.0,4.22434395020651e-06
560,94.0,2.0,0.002820001209116914
561,95.0,1.0,2.486602494292213e-08
562,95.0,1.0,8.620605507201037e-08
563,94.0,2.0,0.0001296909913197014
564,94.0,2.0,7.312985715715997e-05
565,94.0,2.0,0.057887087444612406
566,95.0,1.0,1.6230247527701325e-06
567,95.0,1.0,1.1739735476737773e-07
568,93.0,3.0,0.011656810830763312
569,95.0,1.0,1.710304122333061e-07
570,95.0,1.0,6.601696993404211e-08
571,91.0,5.0,0.004509485666526538
572,95.0,1.0,8.44388352538923e-08
573,95.0,1.0,1.7248391049713564e-05
574,92.0,4.0,4.569171330069495e-08
575,95.0,1.0,0.005067169143442495
576,94.0,2.0,0.0029576074938371237
577,94.0,2.0,0.0008311087775566177
578,95.0,1.0,0.00023265418370052338
579,92.0,4.0,0.041933585127098945
580,95.0,1.0,6.592945642067866e-10
581,95.0,1.0,1.3214217497080282e-05
582,95.0,1.0,0.007863474736099163
583,94.0,2.0,0.00026636254043280514
584,95.0,1.0,0.00011183073120088919
585,95.0,1.0,0.0015768533548682492
586,93.0,3.0,0.0001288328660039291
587,93.0,3.0,0.04214805345559858
588,95.0,1.0,3.737580889429427e-06
589,93.0,3.0,0.01630301744786806
590,95.0,1.0,0.0009650287310659779
591,94.0,2.0,0.02873665196013687
592,93.0,3.0,0.06573600595161817
593,95.0,1.0,2.3691300796413023e-05
594,95.0,1.0,2.8525641676814094e-06
595,95.0,1.0,6.379702252486173e-08
596,92.0,4.0,1.5956498307517798e-09
597,90.0,6.0,1.3554249529517103e-05
598,95.0,1.0,1.325069226882698e-06
599,94.0,2.0,0.016226236314429477
600,95.0,1.0,2.2362537825829644e-06
601,95.0,1.0,0.002321174041964784
602,95.0,1.0,6.534819278190288e-06
603,95.0,1.0,2.6900702023437952e-09
604,95.0,1.0,0.0001227279904709195
605,95.0,1.0,2.051918936541966e-05
606,95.0,1.0,5.696736392791851e-10
607,95.0,1.0,5.3876388519323705e-05
608,95.0,1.0,4.7323591854250395e-08
609,95.0,1.0,8.579689073763029e-06
610,91.0,5.0,0.0018267304086779083
611,91.0,5.0,2.5522457322838344e-14
612,93.0,3.0,0.0013318836316520274
613,92.0,4.0,3.2726136307611273e-31
614,95.0,1.0,5.046753174883089e-07
615,94.0,2.0,0.0018730198978092396
616,95.0,1.0,9.997812065068236e-07
617,92.0,4.0,9.816392299799431e-29
618,94.0,2.0,7.894262092889905e-05
619,95.0,1.0,3.988620604203864e-06
620,93.0,3.0,2.7869018800464286e-18
621,95.0,1.0,7.687363528827018e-10
622,90.0,6.0,1.3395403815272446e-12
623,95.0,1.0,7.270047873217862e-08
624,95.0,1.0,4.839337707291837e-08
625,93.0,3.0,1.2155324326965404e-06
626,95.0,1.0,2.474932686204898e-06
627,95.0,1.0,2.3687827811401333e-06
628,95.0,1.0,8.311349773582081e-09
629,90.0,6.0,2.750409757423751e-06
630,94.0,2.0,0.04954514220628494
631,95.0,1.0,7.156592021250988e-08
632,95.0,1.0,3.609365565093893e-05
633,95.0,1.0,0.002386643160512872
634,94.0,2.0,1.1505550524815702e-05
635,90.0,6.0,8.054621033384698e-25
636,94.0,2.0,0.02409964961859366
637,94.0,2.0,1.870600956464876e-05
638,94.0,2.0,0.0015100919337371775
639,94.0,2.0,8.972307254698657e-05
640,95.0,1.0,2.170564390896403e-10
641,93.0,3.0,8.441571795493339e-113
642,95.0,1.0,1.3950073508718923e-05
643,94.0,2.0,0.0008015815514914491
644,94.0,2.0,9.677787176183306e-06
645,95.0,1.0,3.2554504305280125e-07
646,93.0,3.0,0.0027338170405430524
647,95.0,1.0,1.2676643456236606e-07
648,95.0,1.0,3.2872550208821625e-05
649,94.0,2.0,0.0009284918990606228
650,94.0,2.0,5.0176821762449777e-05
651,90.0,6.0,0.021987920656625935
652,95.0,1.0,0.00948489846009458
653,94.0,2.0,4.594643704772179e-07
654,95.0,1.0,5.507988381582497e-05
655,95.0,1.0,0.00011068455802297603
656,94.0,2.0,0.00539339693714827
657,92.0,4.0,2.7911607463503257e-05
658,95.0,1.0,0.00041650618010632013
659,94.0,2.0,0.02825029663034546
660,95.0,1.0,3.495452716757713e-07
661,94.0,2.0,0.002029838761951181
662,95.0,1.0,0.004240635753409133
663,95.0,1.0,1.0369996261972423e-05
664,95.0,1.0,9.32879401862038e-06
665,95.0,1.0,2.6240493594905695e-09
666,94.0,2.0,0.000606940530481097
667,94.0,2.0,0.00013418471430899924
668,92.0,4.0,5.877474960092856e-18
669,95.0,1.0,3.972071471685983e-06
670,95.0,1.0,0.0009611527021224713
671,95.0,1.0,5.276902548736436e-06
672,95.0,1.0,0.0002180172810341533
673,92.0,4.0,2.3703094810403627e-08
674,95.0,1.0,1.3801179151867378e-07
675,94.0,2.0,6.704642246433933e-05
